time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
3.210000000000009388e-09,1.120195157888404359e-06,1.058501216050194277e-05,6.633329507944738523e-01,1.344106990724359399e-03,1.341565572778812736e-03,1.154875027714173490e-03,1.628380407016149511e-09,-4.582893277898285244e-09,2.090837890540930388e+00,1.086165917909223070e-03,1.086726367288860882e-03,1.230792895973773990e-03
3.225000000000009439e-09,1.120198704744869176e-06,1.058500313084472945e-05,6.673913046706473340e-01,1.346212591530939525e-03,1.343672180371624286e-03,1.155317058881049231e-03,1.628409987122169084e-09,-4.582902605667390708e-09,2.099638061328195082e+00,1.089714238616841004e-03,1.090276143391274164e-03,1.235133511386340630e-03
3.240000000000009491e-09,1.120202240881689470e-06,1.058499413147525777e-05,6.714528047938380650e-01,1.348317854228715459e-03,1.345778449407674868e-03,1.155756124117935735e-03,1.628439267240407881e-09,-4.582911829863665675e-09,2.108438232113384547e+00,1.093253229863596016e-03,1.093816583891093520e-03,1.239464356585117570e-03
3.255000000000009543e-09,1.120205766351551116e-06,1.058498516221531879e-05,6.755174191248696225e-01,1.350422757713092567e-03,1.347884358771593528e-03,1.156192246315130298e-03,1.628468250857204914e-09,-4.582920951756685145e-09,2.117238402896512550e+00,1.096782939904633212e-03,1.097347737090505638e-03,1.243785474859320775e-03
3.270000000000009594e-09,1.120209281207141043e-06,1.058497622288774031e-05,6.795851160340988795e-01,1.352527281244547469e-03,1.349989887713273339e-03,1.156625448223569039e-03,1.628496941328644102e-09,-4.582929972513540579e-09,2.126038573677583088e+00,1.100303416660965670e-03,1.100869650954821926e-03,1.248096909249797170e-03
3.285000000000009646e-09,1.120212785500672905e-06,1.058496731331679010e-05,6.836558642952301756e-01,1.354631404442727160e-03,1.352095015841959461e-03,1.157055752453583315e-03,1.628525341950970288e-09,-4.582938893487156179e-09,2.134838744456590387e+00,1.103814707724785731e-03,1.104382373109688868e-03,1.252398702570726042e-03
3.300000000000009697e-09,1.120216279284175487e-06,1.058495843332804884e-05,6.877296330793569723e-01,1.356735107280441447e-03,1.354199723120234206e-03,1.157483181473764351e-03,1.628553456078690783e-09,-4.582947716002094606e-09,2.143638915233518905e+00,1.107316860337594034e-03,1.107885950832801026e-03,1.256690897399126775e-03
3.315000000000009749e-09,1.120219762609378576e-06,1.058494958274817970e-05,6.918063919490688995e-01,1.358838370077921015e-03,1.356303989858277052e-03,1.157907757609957745e-03,1.628581286991359788e-09,-4.582956441317979052e-09,2.152439086008386848e+00,1.110809921403968460e-03,1.111380431074187334e-03,1.260973536090500202e-03
3.330000000000009801e-09,1.120223235527466465e-06,1.058494076140513673e-05,6.958861108526668282e-01,1.360941173497068769e-03,1.358407796708163045e-03,1.158329503044288342e-03,1.628608837955392980e-09,-4.582965070718933798e-09,2.161239256781220863e+00,1.114293937506808654e-03,1.114865860464812506e-03,1.265246660749744017e-03
3.345000000000009852e-09,1.120226698089794127e-06,1.058493196912867648e-05,6.999687601183666175e-01,1.363043498535906548e-03,1.360511124658242725e-03,1.158748439814285495e-03,1.628636112221316311e-09,-4.582973605279135589e-09,2.170039427551992528e+00,1.117768954905259786e-03,1.118342285302494337e-03,1.269510313248214430e-03
3.360000000000009904e-09,1.120230150347044203e-06,1.058492320574896038e-05,7.040543104488363735e-01,1.365145326523013389e-03,1.362613955027626575e-03,1.159164589812145593e-03,1.628663112953677545e-09,-4.582982046093472942e-09,2.178839598320700066e+00,1.121235019545099203e-03,1.121809751562836575e-03,1.273764535254377642e-03
3.375000000000009955e-09,1.120233592349817804e-06,1.058491447109813359e-05,7.081427329155265404e-01,1.367246639112208381e-03,1.364716269460809327e-03,1.159577974784014535e-03,1.628689843308940410e-09,-4.582990394341815605e-09,2.187639769087368791e+00,1.124692177060344521e-03,1.125268304911871157e-03,1.278009368214607549e-03
3.390000000000010007e-09,1.120237024148312645e-06,1.058490576500933401e-05,7.122339989533259530e-01,1.369347418277161530e-03,1.366818049922306419e-03,1.159988616329385783e-03,1.628716306496352065e-09,-4.582998651098945817e-09,2.196439939851989820e+00,1.128140472760010525e-03,1.128717990701119450e-03,1.282244853348583728e-03
3.405000000000010059e-09,1.120240445792613784e-06,1.058489708731690911e-05,7.163280803551851372e-01,1.371447646306199995e-03,1.368919278691477573e-03,1.160396535900549368e-03,1.628742505590837528e-09,-4.583006817257809184e-09,2.205240110614550719e+00,1.131579951633774998e-03,1.132158853970834447e-03,1.286471031626858870e-03
3.420000000000010110e-09,1.120243857332275189e-06,1.058488843785610590e-05,7.204249492668857169e-01,1.373547305797155312e-03,1.371019938357357975e-03,1.160801754802114841e-03,1.628768443653628673e-09,-4.583014893890350718e-09,2.214040281375062147e+00,1.135010658359581143e-03,1.135590939444076908e-03,1.290687943778978577e-03
3.435000000000010162e-09,1.120247258816811866e-06,1.058487981646406195e-05,7.245245781818143715e-01,1.375646379652325970e-03,1.373120011813612614e-03,1.161204294190636794e-03,1.628794123687435583e-09,-4.583022882128693645e-09,2.222840452133543643e+00,1.138432637300229068e-03,1.139014291521948767e-03,1.294895630311625493e-03
3.450000000000010213e-09,1.120250650295305349e-06,1.058487122297877715e-05,7.286269399359445176e-01,1.377744851073462546e-03,1.375219482253512305e-03,1.161604175074262921e-03,1.628819548496472706e-09,-4.583030782966333166e-09,2.231640622889992542e+00,1.141845932503611927e-03,1.142428954291006913e-03,1.299094131503977833e-03
3.465000000000010265e-09,1.120254031816531397e-06,1.058486265723947616e-05,7.327320077027597023e-01,1.379842703556906358e-03,1.377318333165120047e-03,1.162001418312437603e-03,1.628844720966709921e-09,-4.583038597521694397e-09,2.240440793644417283e+00,1.145250587720829036e-03,1.145834971539924987e-03,1.303283487416763333e-03
3.480000000000010317e-09,1.120257403428997045e-06,1.058485411908636452e-05,7.368397549883877184e-01,1.381939920888820058e-03,1.379416548326449629e-03,1.162396044615768547e-03,1.628869643971692646e-09,-4.583046326906786841e-09,2.249240964396815645e+00,1.148646646407144086e-03,1.149232386761014305e-03,1.307463737881991430e-03
3.495000000000010368e-09,1.120260765181022134e-06,1.058484560836110468e-05,7.409501556267412692e-01,1.384036487140418445e-03,1.381514111800753904e-03,1.162788074545805829e-03,1.628894320369780090e-09,-4.583053972248210640e-09,2.258041135147179634e+00,1.152034151704960574e-03,1.152621243136449716e-03,1.311634922499724069e-03
3.510000000000010420e-09,1.120264117120585363e-06,1.058483712490666519e-05,7.450631837747270225e-01,1.386132386663373401e-03,1.383611007931866187e-03,1.163177528514968600e-03,1.628918752908083115e-09,-4.583061534652056820e-09,2.266841305895501257e+00,1.155413146457235328e-03,1.156001583546719660e-03,1.315797080669419122e-03
3.525000000000010471e-09,1.120267459295327890e-06,1.058482866856646862e-05,7.491788139075811204e-01,1.388227604085267176e-03,1.385707221339686507e-03,1.163564426786514944e-03,1.628942944248216641e-09,-4.583069015125542681e-09,2.275641476641809380e+00,1.158783673216773162e-03,1.159373450577973587e-03,1.319950251581482499e-03
3.540000000000010523e-09,1.120270791752630618e-06,1.058482023918582305e-05,7.532970208142357738e-01,1.390322124305069101e-03,1.387802736915650292e-03,1.163948789474550990e-03,1.628966897007701695e-09,-4.583076414792498137e-09,2.284441647386123098e+00,1.162145774242681747e-03,1.162736886523159287e-03,1.324094474199229848e-03
3.555000000000010575e-09,1.120274114539674132e-06,1.058481183661106484e-05,7.574177795928026535e-01,1.392415932488774927e-03,1.389897539818326505e-03,1.164330636544082948e-03,1.628990613825953115e-09,-4.583083734726815382e-09,2.293241818128426424e+00,1.165499491504020605e-03,1.166091933385298264e-03,1.328229787268573464e-03
3.570000000000010626e-09,1.120277427703274576e-06,1.058480346068941803e-05,7.615410656461086836e-01,1.394509014065052448e-03,1.391991615469137652e-03,1.164709987811109702e-03,1.629014097416983787e-09,-4.583090975884704449e-09,2.302041988868723799e+00,1.168844866682388446e-03,1.169438632874042960e-03,1.332356229322565096e-03
3.585000000000010678e-09,1.120280731289990387e-06,1.058479511126921970e-05,7.656668546772575912e-01,1.396601354720983842e-03,1.394084949548022754e-03,1.165086862942807128e-03,1.629037350524974285e-09,-4.583098139254154000e-09,2.310842159606998347e+00,1.172181941167450185e-03,1.172777026409135143e-03,1.336473838666713248e-03
3.600000000000010729e-09,1.120284025346360308e-06,1.058478678820013335e-05,7.697951226853720907e-01,1.398692940397913177e-03,1.396177527989329306e-03,1.165461281457719342e-03,1.629060375828986216e-09,-4.583105225758295115e-09,2.319642330343280268e+00,1.175510756065002759e-03,1.176107155124526743e-03,1.340582653360633926e-03
3.615000000000010781e-09,1.120287309918153977e-06,1.058477849133282707e-05,7.739258459612734509e-01,1.400783757287274401e-03,1.398269336977622833e-03,1.165833262725936943e-03,1.629083176009677854e-09,-4.583112236414017317e-09,2.328442501077576221e+00,1.178831352202565482e-03,1.179429059870037814e-03,1.344682711249131895e-03
3.630000000000010833e-09,1.120290585051419068e-06,1.058477022051916665e-05,7.780590010833761117e-01,1.402873791826631401e-03,1.400360362943698983e-03,1.166202825969467815e-03,1.629105753735951788e-09,-4.583119172233322321e-09,2.337242671809871553e+00,1.182143770123527966e-03,1.182742781217647728e-03,1.348774049989269084e-03
3.645000000000010884e-09,1.120293850791551043e-06,1.058476197561195811e-05,7.821945649135040313e-01,1.404963030695620483e-03,1.402450592560572839e-03,1.166569990262465457e-03,1.629128111463974229e-09,-4.583126034063581388e-09,2.346042842540193352e+00,1.185448050091154285e-03,1.186048359468037678e-03,1.352856707029730923e-03
3.660000000000010936e-09,1.120297107183930326e-06,1.058475375646518142e-05,7.863325145928140580e-01,1.407051460812073270e-03,1.404540012739593797e-03,1.166934774531627099e-03,1.629150251706160496e-09,-4.583132822851949409e-09,2.354843013268526075e+00,1.188744232095828709e-03,1.189345834650174134e-03,1.356930719609089663e-03
3.675000000000010987e-09,1.120300354273564649e-06,1.058474556293385675e-05,7.904728275379513391e-01,1.409139069328192067e-03,1.406628610626612036e-03,1.167297197556578384e-03,1.629172177011887856e-09,-4.583139539588151295e-09,2.363643183994872388e+00,1.192032355853282375e-03,1.192635246511560563e-03,1.360996124759770824e-03
3.690000000000011039e-09,1.120303592105196621e-06,1.058473739487435100e-05,7.946154814369257302e-01,1.411225843626754718e-03,1.408716373598158664e-03,1.167657277970243724e-03,1.629193889777319459e-09,-4.583146185183490272e-09,2.372443354719240727e+00,1.195312460802622429e-03,1.195916634521362095e-03,1.365052959302420115e-03
3.705000000000011091e-09,1.120306820723308813e-06,1.058472925214376974e-05,7.987604542454312950e-01,1.413311771317367826e-03,1.410803289257746415e-03,1.168015034259346123e-03,1.629215392468768125e-09,-4.583152760512439350e-09,2.381243525441632869e+00,1.198584586112788229e-03,1.199190037882161318e-03,1.369101259845345499e-03
3.720000000000011142e-09,1.120310040172185801e-06,1.058472113460014007e-05,8.029077241829175593e-01,1.415396840232869364e-03,1.412889345432220009e-03,1.168370484764865141e-03,1.629236687437047243e-09,-4.583159266446956910e-09,2.390043696162081233e+00,1.201848770690540835e-03,1.202455495532321183e-03,1.373141062797979305e-03
3.735000000000010780e-09,1.120313250495731632e-06,1.058471304210268850e-05,8.070572697289193353e-01,1.417481038425723273e-03,1.414974530168149015e-03,1.168723647682531723e-03,1.629257777035029051e-09,-4.583165703880081203e-09,2.398843866880572939e+00,1.205105053175576073e-03,1.205713046144145329e-03,1.377172404368805659e-03
3.750000000000010418e-09,1.120316451737687300e-06,1.058470497451201204e-05,8.112090696194027561e-01,1.419564354164476070e-03,1.417058831728328690e-03,1.169074541063370304e-03,1.629278663665164926e-09,-4.583172073546540518e-09,2.407644037597086673e+00,1.208353471930669791e-03,1.208962728115139853e-03,1.381195320542047108e-03
3.765000000000010056e-09,1.120319643941531005e-06,1.058469693168943108e-05,8.153631028430470273e-01,1.421646775930247289e-03,1.419142238588269340e-03,1.169423182814270396e-03,1.629299349646546291e-09,-4.583178376172528297e-09,2.416444208311665065e+00,1.211594065055775086e-03,1.212204579580313576e-03,1.385209847096098871e-03
3.780000000000009694e-09,1.120322827150501238e-06,1.058468891349714182e-05,8.195193486377667647e-01,1.423728292413385796e-03,1.421224739432807747e-03,1.169769590698534114e-03,1.629319837305377497e-09,-4.583184612541107474e-09,2.425244379024296570e+00,1.214826870401808151e-03,1.215438638425230325e-03,1.389216019603365781e-03
3.795000000000009332e-09,1.120326001407505089e-06,1.058468091979853818e-05,8.236777864871591692e-01,1.425808892510087951e-03,1.423306323152726850e-03,1.170113782336513900e-03,1.629340128907473951e-09,-4.583190783355889458e-09,2.434044549734979412e+00,1.218051925565326581e-03,1.218664942279021248e-03,1.393213873425892509e-03
3.810000000000008970e-09,1.120329166755266264e-06,1.058467295045801018e-05,8.278383961171240646e-01,1.427888565319092740e-03,1.425386978841526337e-03,1.170455775206221197e-03,1.629360226691217824e-09,-4.583196889359081079e-09,2.442844720443723361e+00,1.221269267889400420e-03,1.221883528516208442e-03,1.397203443746991049e-03
3.825000000000008608e-09,1.120332323236225137e-06,1.058466500534104730e-05,8.320011574923600328e-01,1.429967300138484682e-03,1.427466695792085905e-03,1.170795586643973716e-03,1.629380132871858562e-09,-4.583202931397649110e-09,2.451644891150538186e+00,1.224478934461402770e-03,1.225094434254783097e-03,1.401184765561213795e-03
3.840000000000008246e-09,1.120335470892620489e-06,1.058465708431406058e-05,8.361660508130998037e-01,1.432045086462428209e-03,1.429545463493562922e-03,1.171133233845090844e-03,1.629399849614367708e-09,-4.583208910230877524e-09,2.460445061855452309e+00,1.227680962112068707e-03,1.228297696354729894e-03,1.405157873654116476e-03
3.855000000000007884e-09,1.120338609766400991e-06,1.058464918724428607e-05,8.403330565118096729e-01,1.434121913978114336e-03,1.431623271628155872e-03,1.171468733864538527e-03,1.629419379025961610e-09,-4.583214826677338466e-09,2.469245232558423542e+00,1.230875387423567384e-03,1.231493351427552377e-03,1.409122802608548698e-03
3.870000000000007522e-09,1.120341739899246381e-06,1.058464131400006776e-05,8.445021552499406559e-01,1.436197772562612142e-03,1.433700110068107181e-03,1.171802103617661760e-03,1.629438723227534875e-09,-4.583220681528216956e-09,2.478045403259461654e+00,1.234062246732151166e-03,1.234681435838621980e-03,1.413079586804975949e-03
3.885000000000007160e-09,1.120344861332604523e-06,1.058463346445092022e-05,8.486733279147368192e-01,1.438272652279876584e-03,1.435775968872598498e-03,1.172133359880891262e-03,1.629457884294434029e-09,-4.583226475476982342e-09,2.486845573958608391e+00,1.237241576131389376e-03,1.237861985709943829e-03,1.417028260418667397e-03
3.900000000000006798e-09,1.120347974107814436e-06,1.058462563846678153e-05,8.528465556161157757e-01,1.440346543377736804e-03,1.437850838284838312e-03,1.172462519292486382e-03,1.629476864334567148e-09,-4.583232209332993632e-09,2.495645744655839771e+00,1.240413411469252656e-03,1.241035036918429826e-03,1.420968857439167078e-03
3.915000000000006436e-09,1.120351078265795011e-06,1.058461783591895691e-05,8.570218196835441837e-01,1.442419436284975284e-03,1.439924708729066298e-03,1.172789598353267577e-03,1.629495665370620167e-09,-4.583237883811996972e-09,2.504445915351164231e+00,1.243577788348516943e-03,1.244200625097993977e-03,1.424901411666489861e-03
3.930000000000006074e-09,1.120354173847322838e-06,1.058461005667964262e-05,8.611991016630752283e-01,1.444491321608474231e-03,1.441997570807716615e-03,1.173114613427422414e-03,1.629514289375398787e-09,-4.583243499594057252e-09,2.513246086044615080e+00,1.246734742137236207e-03,1.247358785647598037e-03,1.428825956704477896e-03
3.945000000000005712e-09,1.120357260892920820e-06,1.058460230062182270e-05,8.653783833142733029e-01,1.446562190130335716e-03,1.444069415298551056e-03,1.173437580743234366e-03,1.629532738405077142e-09,-4.583249057330776070e-09,2.522046256736167447e+00,1.249884307969143394e-03,1.250509553726855076e-03,1.432742525966512618e-03
3.960000000000005350e-09,1.120360339442876173e-06,1.058459456761964498e-05,8.695596466073245434e-01,1.448632032805115440e-03,1.446140233151888476e-03,1.173758516393882739e-03,1.629551014359648981e-09,-4.583254557686630096e-09,2.530846427425827549e+00,1.253026520742095678e-03,1.253652964259479403e-03,1.436651152662682352e-03
3.975000000000004988e-09,1.120363409537322377e-06,1.058458685754785871e-05,8.737428737201069495e-01,1.450700840757110062e-03,1.448210015487876295e-03,1.174077436338279460e-03,1.629569119144606115e-09,-4.583260001351851091e-09,2.539646598113616260e+00,1.256161415117106701e-03,1.256789051939918205e-03,1.440551869816880399e-03
3.990000000000004626e-09,1.120366471215891469e-06,1.058457917028235662e-05,8.779280470353814092e-01,1.452768605277630432e-03,1.450278753593756131e-03,1.174394356401808068e-03,1.629587054769802839e-09,-4.583265389005651948e-09,2.548446768799513151e+00,1.259289025521006557e-03,1.259917851228473063e-03,1.444444710270983761e-03
4.005000000000004264e-09,1.120369524518287059e-06,1.058457150569967180e-05,8.821151491379244369e-01,1.454835317822364589e-03,1.452346438921256087e-03,1.174709292277232708e-03,1.629604823123803746e-09,-4.583270721421198383e-09,2.557246939483528880e+00,1.262409386158734690e-03,1.263039396348616993e-03,1.448329706682892045e-03
4.020000000000003902e-09,1.120372569483894486e-06,1.058456386367763837e-05,8.863041628117985793e-01,1.456900970008752697e-03,1.454413063083933580e-03,1.175022259525451869e-03,1.629622426027637030e-09,-4.583275999307591804e-09,2.566047110165708300e+00,1.265522531014747626e-03,1.266153721297638268e-03,1.452206891532770291e-03
4.035000000000003540e-09,1.120375606151676628e-06,1.058455624409470881e-05,8.904950710376344780e-01,1.458965553613499879e-03,1.456478617854635275e-03,1.175333273576369434e-03,1.629639865336061653e-09,-4.583281223225715261e-09,2.574847280846019437e+00,1.268628493840955052e-03,1.269260859847242805e-03,1.456076297106256639e-03
4.050000000000003178e-09,1.120378634560696741e-06,1.058454864683012163e-05,8.946878569899370248e-01,1.461029060569945734e-03,1.458543095162976103e-03,1.175642349729759655e-03,1.629657142898135858e-09,-4.583286393911045642e-09,2.583647451524463179e+00,1.271727308153430564e-03,1.272360845542176797e-03,1.459937955491251134e-03
4.065000000000002816e-09,1.120381654749393602e-06,1.058454107176416735e-05,8.988825040344465833e-01,1.463091482965651977e-03,1.460606487092862933e-03,1.175949503156076183e-03,1.629674260533609634e-09,-4.583291512059043319e-09,2.592447622201071500e+00,1.274819007245873775e-03,1.275453711706411213e-03,1.463791898586092998e-03
4.080000000000002454e-09,1.120384666756341304e-06,1.058453351877802759e-05,9.030789957255658251e-01,1.465152813039937189e-03,1.462668785880018047e-03,1.176254748897341985e-03,1.629691219987199835e-09,-4.583296578207804169e-09,2.601247792875827969e+00,1.277903624199239327e-03,1.278539491446601490e-03,1.467638158126496331e-03
4.095000000000002092e-09,1.120387670619743786e-06,1.058452598775356326e-05,9.072773158037847896e-01,1.467213043181482025e-03,1.464729983909664798e-03,1.176558101867991113e-03,1.629708022991140743e-09,-4.583301593095276696e-09,2.610047963548751682e+00,1.280981191876594738e-03,1.281618217651485803e-03,1.471476765685626872e-03
4.110000000000001730e-09,1.120390666377601064e-06,1.058451847857382284e-05,9.114774481931410266e-01,1.469272165925975633e-03,1.466790073714077961e-03,1.176859576855773153e-03,1.629724671245344145e-09,-4.583306557416080856e-09,2.618848134219847523e+00,1.284051742918558515e-03,1.284689922987690717e-03,1.475307752647334351e-03
4.125000000000001368e-09,1.120393654067615632e-06,1.058451099112213601e-05,9.156793769987948695e-01,1.471330173953815622e-03,1.468849047970354838e-03,1.177159188522607786e-03,1.629741166460483033e-09,-4.583311471677544719e-09,2.627648304889109721e+00,1.287115309745539464e-03,1.287754639903096986e-03,1.479131150203926619e-03
4.140000000000001006e-09,1.120396633727323544e-06,1.058450352528312502e-05,9.198830865045436456e-01,1.473387060087777900e-03,1.470906899497993791e-03,1.177456951405470584e-03,1.629757510291787586e-09,-4.583316336531819958e-09,2.636448475556540938e+00,1.290171924567584064e-03,1.290812400634074649e-03,1.482946989375728006e-03
4.155000000000000644e-09,1.120399605394037448e-06,1.058449608094214058e-05,9.240885611704275915e-01,1.475442817290818342e-03,1.472963621256802606e-03,1.177752879917252568e-03,1.629773704426258128e-09,-4.583321152612880131e-09,2.645248646222166045e+00,1.293221619381555807e-03,1.293863237201645826e-03,1.486755301008821795e-03
4.170000000000000282e-09,1.120402569104933408e-06,1.058448865798528046e-05,9.282957856303785116e-01,1.477497438663849310e-03,1.475019206344580468e-03,1.178046988347677439e-03,1.629789750565612182e-09,-4.583325920489278732e-09,2.654048816885991258e+00,1.296264425970711275e-03,1.296907181412745207e-03,1.490556115771030869e-03
4.184999999999999920e-09,1.120405524896781973e-06,1.058448125629967076e-05,9.325047446898850900e-01,1.479550917443541325e-03,1.477073647994982947e-03,1.178339290864209273e-03,1.629805650231472059e-09,-4.583330640782848787e-09,2.662848987548001922e+00,1.299300375914181922e-03,1.299944264865994514e-03,1.494349464146720258e-03
4.199999999999999558e-09,1.120408472806326371e-06,1.058447387577293053e-05,9.367154233236951733e-01,1.481603247000256576e-03,1.479126939575378316e-03,1.178629801512885841e-03,1.629821404992006970e-09,-4.583335313970781692e-09,2.671649158208204700e+00,1.302329500585672163e-03,1.302974518958591524e-03,1.498135376446825149e-03
4.214999999999999196e-09,1.120411412869956410e-06,1.058446651629354279e-05,9.409278066735473622e-01,1.483654420835868373e-03,1.481179074584788868e-03,1.178918534219243431e-03,1.629837016441333337e-09,-4.583339940572450918e-09,2.680449328866620018e+00,1.305351831149403593e-03,1.305997974886732469e-03,1.501913882819953978e-03
4.229999999999998834e-09,1.120414345123864537e-06,1.058445917775111714e-05,9.451418800459790992e-01,1.485704432581743881e-03,1.483230046651728582e-03,1.179205502789242542e-03,1.629852486160440843e-09,-4.583344521181516547e-09,2.689249499523253206e+00,1.308367398561959645e-03,1.309014663638058190e-03,1.505685013242401412e-03
4.244999999999998473e-09,1.120417269604233669e-06,1.058445186003560536e-05,9.493576289100752463e-01,1.487753275996680667e-03,1.485279849532308589e-03,1.179490720910110740e-03,1.629867815716501741e-09,-4.583349056419926583e-09,2.698049670178088277e+00,1.311376233578059837e-03,1.312024615993723220e-03,1.509448797515452806e-03
4.259999999999998111e-09,1.120420186346631779e-06,1.058444456303823318e-05,9.535750388953965206e-01,1.489800944964961207e-03,1.487328477108106062e-03,1.179774202151288084e-03,1.629883006608215101e-09,-4.583353546916246473e-09,2.706849840831147436e+00,1.314378366757346442e-03,1.315027862538216928e-03,1.513205265275638801e-03
4.274999999999997749e-09,1.120423095386792223e-06,1.058443728665067693e-05,9.577940957897808083e-01,1.491847433494302442e-03,1.489375923384263830e-03,1.180055959965290802e-03,1.629898060338914476e-09,-4.583357993201988566e-09,2.715650011482443560e+00,1.317373828464949792e-03,1.318024433660048731e-03,1.516954446002638512e-03
4.289999999999997387e-09,1.120425996759990534e-06,1.058443003076528212e-05,9.620147855372518375e-01,1.493892735714005913e-03,1.491422182487543366e-03,1.180336007688652811e-03,1.629912978413000485e-09,-4.583362395896796339e-09,2.724450182131976650e+00,1.320362648867975247e-03,1.321014359548163940e-03,1.520696369007878057e-03
4.304999999999997025e-09,1.120428890501453542e-06,1.058442279527515827e-05,9.662370942360464232e-01,1.495936845873037423e-03,1.493467248664424830e-03,1.180614358542773131e-03,1.629927762310970500e-09,-4.583366755543180333e-09,2.733250352779763137e+00,1.323344857933351701e-03,1.323997670194034318e-03,1.524431063440234973e-03
4.319999999999996663e-09,1.120431776646172814e-06,1.058441558007472442e-05,9.704610081364677399e-01,1.497979758338110817e-03,1.495511116279243328e-03,1.180891025634851548e-03,1.629942413470131487e-09,-4.583371072538272442e-09,2.742050523425782149e+00,1.326320485427965592e-03,1.326974395394631178e-03,1.528158558290065817e-03
4.334999999999996301e-09,1.120434655228875853e-06,1.058440838505843010e-05,9.746865136389500917e-01,1.500021467591888856e-03,1.497553779812301747e-03,1.181166021958785037e-03,1.629956933289455964e-09,-4.583375347465241614e-09,2.750850694070039903e+00,1.329289560930120920e-03,1.329944564757309716e-03,1.531878882388041079e-03
