1.979999999999998849e-10,1.091425679390043563e-02,9.664929029744567801e-02,1.992333272692081436e-01,1.193717503952553341e-02
1.999999999999998780e-10,1.103138865721606937e-02,9.664988790858670964e-02,1.992379641228637643e-01,1.197453076431614395e-02
2.019999999999998711e-10,1.114852296786064331e-02,9.665049348715865074e-02,1.992426009787362506e-01,1.201222699887127127e-02
2.039999999999998642e-10,1.126565972348280743e-02,9.665110702979444468e-02,1.992472378368256025e-01,1.205026054773121816e-02
2.059999999999998573e-10,1.138279892172558774e-02,9.665172853315069645e-02,1.992518746971319588e-01,1.208862822706885908e-02
2.079999999999998504e-10,1.149994056022644352e-02,9.665235799390758942e-02,1.992565115596552638e-01,1.212732686564892831e-02
2.099999999999998435e-10,1.161708463661728814e-02,9.665299540876885753e-02,1.992611484243956566e-01,1.216635330538311070e-02
2.119999999999998366e-10,1.173423114852453764e-02,9.665364077446168822e-02,1.992657852913531091e-01,1.220570440189719212e-02
2.139999999999998297e-10,1.185138009356913498e-02,9.665429408773673625e-02,1.992704221605277604e-01,1.224537702526478158e-02
2.159999999999998228e-10,1.196853146936659174e-02,9.665495534536799882e-02,1.992750590319195547e-01,1.228536806064792208e-02
2.179999999999998159e-10,1.208568527352702274e-02,9.665562454415285720e-02,1.992796959055285755e-01,1.232567440888588522e-02
2.199999999999998090e-10,1.220284150365519293e-02,9.665630168091185470e-02,1.992843327813548782e-01,1.236629298695720268e-02
2.219999999999998021e-10,1.232000015735052779e-02,9.665698675248889093e-02,1.992889696593984905e-01,1.240722072840969546e-02
2.239999999999997952e-10,1.243716123220717056e-02,9.665767975575090265e-02,1.992936065396594680e-01,1.244845458393890533e-02
2.259999999999997883e-10,1.255432472581401344e-02,9.665838068758800250e-02,1.992982434221379218e-01,1.248999152185792556e-02
2.279999999999997813e-10,1.267149063575473238e-02,9.665908954491331251e-02,1.993028803068337684e-01,1.253182852842089218e-02
2.299999999999997744e-10,1.278865895960782165e-02,9.665980632466296407e-02,1.993075171937471191e-01,1.257396260826619191e-02
