1.519999999999998680e-09,-1.072604373970553635e-06,-9.012117690126486669e-06,9.304739589272711942e-02,3.183189557239000066e-03,3.185681331397676765e-03,1.075661183475093013e-01,-1.907836917409975384e-07,5.598770234331821870e-08,2.202291341940338099e-01,7.945667679442276754e-03,7.954167813337471860e-03,1.121629647580307670e-01
1.539999999999998611e-09,-1.073569958384658047e-06,-9.012164738401347579e-06,9.430974932025676383e-02,3.229699810818937970e-03,3.232229206209556033e-03,1.078281766960708793e-01,-1.846023073000564216e-07,5.940254232393190739e-08,2.208881374904923534e-01,7.988692047897536994e-03,7.997192659196166592e-03,1.142903422230569788e-01
1.559999999999998542e-09,-1.074501439504112584e-06,-9.012197325755222428e-06,9.557472962554612594e-02,3.276469630319718464e-03,3.279036989896002337e-03,1.080968725267390795e-01,-1.785459125630383522e-07,6.303558234603377930e-08,2.215630739135570348e-01,8.031039897007640274e-03,8.039541354955619459e-03,1.164395204235451481e-01
1.579999999999998473e-09,-1.075392178021019238e-06,-9.012200055855924008e-06,9.684239445354540787e-02,3.323494642619087471e-03,3.326100303763969510e-03,1.083723058353616847e-01,-1.729185615200205094e-07,6.676783204705985892e-08,2.222550177241072455e-01,8.072727769071131459e-03,8.081231958571065757e-03,1.186105548702468815e-01
1.599999999999998404e-09,-1.076237141943772699e-06,-9.012181224314224186e-06,9.811281062084474536e-02,3.370770579607645662e-03,3.373414898289434083e-03,1.086545880237384798e-01,-1.680611421417150682e-07,7.057084073490606656e-08,2.229630737408134222e-01,8.113771741303388990e-03,8.122280042457349220e-03,1.208037880398637048e-01
1.619999999999998335e-09,-1.077050947242227991e-06,-9.012145472526022987e-06,9.938602409872886179e-02,3.418293279799752143e-03,3.420976609536134725e-03,1.089437995790909913e-01,-1.638059711144374386e-07,7.464487243664704927e-08,2.236883162177156770e-01,8.154186861831920832e-03,8.162698944421880459e-03,1.230189618544943603e-01
1.639999999999998266e-09,-1.077852554198190391e-06,-9.012091565006910386e-06,1.006621124386255506e-01,3.466058670235772424e-03,3.468781364943128009e-03,1.092400633161566409e-01,-1.603426625115387478e-07,7.884090025618325432e-08,2.244309242176258934e-01,8.193989124905992280e-03,8.202505326917032200e-03,1.252563299291998278e-01
1.659999999999998197e-09,-1.078657913207249532e-06,-9.012019642437911970e-06,1.019411219433742632e-01,3.514062793383686961e-03,3.516825215497191605e-03,1.095434572259203071e-01,-1.580389217795127295e-07,8.309819459628940660e-08,2.251908977571509540e-01,8.233192022819031675e-03,8.241713636630116149e-03,1.275161291945193509e-01
1.679999999999998128e-09,-1.079464824757735434e-06,-9.011932390529024624e-06,1.032231284637405988e-01,3.562301773833510214e-03,3.565104251899456518e-03,1.098540979997253975e-01,-1.566686224313632182e-07,8.766179945131127070e-08,2.259691320524956082e-01,8.271809528624376670e-03,8.280337024411018806e-03,1.297983755857795574e-01
1.699999999999998059e-09,-1.080278242067693720e-06,-9.011814562471387327e-06,1.045081867300241690e-01,3.610771854916292305e-03,3.613614681823414804e-03,1.101720718656239439e-01,-1.563916578207481533e-07,9.235895445442109798e-08,2.267661642450227721e-01,8.309856881263410350e-03,8.318389659047492612e-03,1.321033512778625740e-01
1.719999999999997990e-09,-1.081071511589257323e-06,-9.011693177668451900e-06,1.057963767479992712e-01,3.659469348163946287e-03,3.662352780669741320e-03,1.104974968263043172e-01,-1.575458157297101133e-07,9.717557472730187484e-08,2.275819943482731145e-01,8.347344910019673797e-03,8.355884483627097625e-03,1.344312728353790343e-01
